llt_code,llt_name,pt_code,llt_whoart_code,llt_harts_code,llt_costart_sym,llt_icd9_code,llt_icd9cm_code,llt_icd10_code,llt_currency,llt_jart_code
10068923,Portal hypertensive enteropathy,10068923,,,,,,,Y,
10068924,Anorectal varices,10068924,,,,,,,Y,
10068925,Anorectal varices haemorrhage,10068925,,,,,,,Y,
10068926,Pelvic floor stimulation,10068926,,,,,,,Y,
10068927,Gastrooesophageal varices haemorrhage,10030210,,,,,,,Y,
10068928,Gastrooesophageal varices,10056091,,,,,,,Y,
10068929,Somniloquism,10041009,,,,,,,Y,
10068930,Nocturnal eating (drinking) syndrome,10067315,,,,,,,Y,
10068931,Sacral nerve stimulation,10034587,,,,,,,Y,
10068932,Terminal insomnia,10068932,,,,,,,Y,
10068933,Anorectal varices hemorrhage,10068925,,,,,,,Y,
10068934,Gastroesophageal varices hemorrhage,10030210,,,,,,,Y,
10068935,Gastroesophageal varices,10056091,,,,,,,Y,
10068936,Low phospholipid-associated cholelithiasis,10008629,,,,,,,Y,
10068937,Serial transverse enteroplasty,10068937,,,,,,,Y,
10068938,Fasting hyperglycemia,10020635,,,,,,,Y,
10068939,Fasting hyperglycaemia,10020635,,,,,,,Y,
10068940,Food toxi-infection,10016952,,,,,,,Y,
10068941,Migrating urinary calculus,10007027,,,,,,,Y,
10068942,Implantable pleural catheter insertion,10068942,,,,,,,Y,
10068943,Limb reconstructive surgery,10068835,,,,,,,Y,
10068944,Device failure to prime,10056871,,,,,,,Y,
10068945,Incorrect dose administered by device,10056871,,,,,,,Y,
10068946,Unintentional device misuse,10067161,,,,,,,Y,
10068947,Device insertion difficult,10064538,,,,,,,Y,
10068948,Device insertion failed,10064538,,,,,,,Y,
10068949,Device use beyond labeled duration,10067161,,,,,,,Y,
10068950,Device material deterioration,10056871,,,,,,,Y,
10068951,Partial expulsion of IUD,10022746,,,,,,,Y,
10068952,IUD breakage,10012575,,,,,,,Y,
10068953,Device use beyond labelled duration,10067161,,,,,,,Y,
10068954,Crime,10068954,,,,,,,Y,
10068955,Criminal,10068954,,,,,,,Y,
10068956,Respiratory tract inflammation,10068956,,,,,,,Y,
10068957,Eosinophilic rhinitis,10068957,,,,,,,Y,
10068958,Peripapillary crescent,10008762,,,,,,,Y,
10068959,Reticular pseudodrusen,10025409,,,,,,,Y,
10068960,Narrow anterior chamber angle,10068960,,,,,,,Y,
10068961,Hypo HDL cholesterolaemia,10068961,,,,,,,Y,
10068962,Hypo HDL cholesterolemia,10068961,,,,,,,Y,
10068963,Interrupted urinary stream,10013990,,,,,,,Y,
10068964,Atrial switch operation,10068964,,,,,,,Y,
10068965,Protozoal colonization,10062019,,,,,,,Y,
10068966,Intestinal steatosis,10068966,,,,,,,Y,
10068967,Manual lymphatic drainage,10068967,,,,,,,Y,
10068968,Frontotemporal dementia,10068968,,,,,,,Y,
10068969,Adjuvant therapy,10068969,,,,,,,Y,
10068970,Surgical preconditioning,10068970,,,,,,,Y,
10068971,Germ cell cancer metastatic,10068971,,,,,,,Y,
10068972,Radiotherapy to joint,10068972,,,,,,,Y,
10068973,Adrenal gland operation,10068973,,,,,,,Y,
10068974,Peritoneal carcinoma metastatic,10068974,,,,,,,Y,
10068975,Bone atrophy,10068975,,,,,,,Y,
10068976,Gastrointestinal examination normal,10068976,,,,,,,Y,
10068977,Gastrointestinal examination abnormal,10068977,,,,,,,Y,
10068978,Gastrointestinal examination,10068978,,,,,,,Y,
10068979,Imaging procedure,10068979,,,,,,,Y,
10068980,Female genital mutilation,10068980,,,,,,,Y,
10068981,Von Willebrand's factor antigen decreased,10068981,,,,,,,Y,
10068982,Von Willebrand's factor antigen normal,10068982,,,,,,,Y,
10068983,Von Willebrand's factor activity abnormal,10068983,,,,,,,Y,
10068984,Von Willebrand's factor activity normal,10068984,,,,,,,Y,
10068985,Von Willebrand's factor activity test,10068985,,,,,,,Y,
10068986,Von Willebrand's factor activity decreased,10068986,,,,,,,Y,
10068987,Von Willebrand's factor activity increased,10068987,,,,,,,Y,
10068988,Von Willebrand's factor antigen test,10068988,,,,,,,Y,
10068989,Von Willebrand's factor antigen abnormal,10068989,,,,,,,Y,
10068990,Vulvovaginal condyloma,10066416,,,,,,,Y,
10068991,Digital mucous cyst,10042858,,,,,,,Y,
10068992,Mustard operation,10068964,,,,,,,Y,
10068993,Senning operation,10068964,,,,,,,Y,
10068994,Female circumcision,10068980,,,,,,,Y,
10068995,Protozoal colonisation,10062019,,,,,,,Y,
10068996,Von Willebrand's factor high,10065374,,,,,,,Y,
10068997,Hepatic artery flow decreased,10068997,,,,,,,Y,
10068998,Peritoneal fluid protein increased,10068998,,,,,,,Y,
10068999,Peritoneal fluid protein decreased,10068999,,,,,,,Y,
10069000,Peritoneal fluid protein abnormal,10069000,,,,,,,Y,
10069001,Choanal polyp,10028756,,,,,,,Y,
10069002,Autoimmune pancreatitis,10069002,,,,,,,Y,
10069003,Maxillary prognathism,10051481,,,,,,,Y,
10069004,Underbite,10061274,,,,,,,Y,
10069005,Overbite,10061274,,,,,,,Y,
10069006,Mandibular prognathism,10051481,,,,,,,Y,
10069007,Pretibial myxoedema,10028665,,,,,,,Y,
10069008,Mastoid effusion,10069008,,,,,,,Y,
10069009,Pretibial myxedema,10028665,,,,,,,Y,
10069010,Carcinoid heart disease,10069010,,,,,,,Y,
10069011,CSF gram stain,10018654,,,,,,,Y,
10069012,Computed tomographic colonography,10069012,,,,,,,Y,
10069013,Venous intravasation,10069013,,,,,,,Y,
10069014,Colour-coded duplex sonogram,10045412,,,,,,,Y,
10069015,Virtual colonoscopy,10069012,,,,,,,Y,
10069016,Color-coded duplex sonogram,10045412,,,,,,,Y,
10069017,Diabetic arteriosclerosis,10063547,,,,,,,Y,
10069018,Brachiocephalic vein stenosis,10069018,,,,,,,Y,
10069019,Favre-Racouchot syndrome,10068388,,,,,,,Y,
10069020,Basal ganglia infarction,10069020,,,,,,,Y,
10069021,Clusterin,10069021,,,,,,,Y,
10069022,Kidney injury molecule-1,10069022,,,,,,,Y,
10069023,Urine mucus increased,10062226,,,,,,,Y,
10069024,Paruresis,10069024,,,,,,,Y,
10069025,Shy bladder,10069024,,,,,,,Y,
10069026,Thiopurine methyltransferase,10069026,,,,,,,Y,
10069027,Pyocystitis,10011781,,,,,,,Y,
10069028,Iliopsoas syndrome,10043255,,,,,,,Y,
10069029,Arthrolysis,10069029,,,,,,,Y,
10069030,Graft failure,10060872,,,,,,,Y,
10069031,Invasive arthrolysis,10069029,,,,,,,Y,
10069032,Non-invasive arthrolysis,10069029,,,,,,,Y,
10069033,High anion gap metabolic acidosis,10027417,,,,,,,Y,
10069034,Tubulointerstitial nephritis and uveitis syndrome,10069034,,,,,,,Y,
10069035,Axillofemoral bypass,10057617,,,,,,,Y,
10069036,Percutaneous peripheral intervention,10002475,,,,,,,Y,
10069037,Drug-eluting coronary stent placement,10052086,,,,,,,Y,
10069038,Bare metal coronary stent placement,10052086,,,,,,,Y,
10069039,TINU syndrome,10069034,,,,,,,Y,
10069040,Bone oedema,10069040,,,,,,,Y,
10069041,Bone edema,10069040,,,,,,,Y,
10069042,Subchondral bone edema,10069040,,,,,,,Y,
10069043,Subchondral bone oedema,10069040,,,,,,,Y,
10069044,C-telopeptide increased,10069044,,,,,,,Y,
10069045,Bone resorption test abnormal,10069045,,,,,,,Y,
10069046,Deoxypyridinoline urine,10069046,,,,,,,Y,
10069047,Tension pneumocephalus,10048736,,,,,,,Y,
10069048,Maxillary sinus haematoma,10069048,,,,,,,Y,
10069049,Gastrointestinal viral infection,10069049,,,,,,,Y,
10069050,Maxillary sinus hematoma,10069048,,,,,,,Y,
10069051,Benign ear neoplasm,10069051,,,,,,,Y,
10069052,Bone formation test,10069052,,,,,,,Y,
10069053,Bone formation test abnormal,10069053,,,,,,,Y,
10069054,Pelvic laparoscopy,10069054,,,,,,,Y,
10069055,Vulvovaginal pain,10069055,,,,,,,Y,
10069056,Pelvic laparoscopy normal,10069056,,,,,,,Y,
10069057,Pelvic laparoscopy abnormal,10069057,,,,,,,Y,
10069058,Lactation inhibition therapy,10069058,,,,,,,Y,
10069059,Adnexal torsion involving hydatid of Morgagni,10033280,,,,,,,Y,
10069060,Eye prosthesis insertion,10069060,,,,,,,Y,
10069061,Eye prosthesis removal,10069061,,,,,,,Y,
10069062,Synovioma,10042863,,,,,,,Y,
10069063,Lower abdominal tenderness,10000097,,,,,,,Y,
10069064,Upper abdominal tenderness,10000097,,,,,,,Y,
10069065,Vestibuloplasty,10069065,,,,,,,Y,
10069066,Intramedullary rod insertion,10069066,,,,,,,Y,
10069067,Peritonectomy,10069067,,,,,,,Y,
10069068,Pulmonary mycotoxicosis,10069068,,,,,,,Y,
10069069,Enchondroma,10069069,,,,,,,Y,
10069070,Histiocytic necrotising lymphadenitis,10069070,,,,,,,Y,
10069071,Kikuchi disease,10069070,,,,,,,Y,
10069072,Defibrillator/pacemaker insertion,10049442,,,,,,,Y,
10069073,Coronary calcium scan normal,10060805,,,,,,,Y,
10069074,Coronary calcium scan abnormal,10060806,,,,,,,Y,
10069075,Adrenomyeloneuropathy without cerebral involvement,10051260,,,,,,,Y,
10069076,Adrenomyeloneuropathy with cerebral involvement,10051260,,,,,,,Y,
10069077,Bronchocele,10006445,,,,,,,Y,
10069078,Brachioplasty,10052608,,,,,,,Y,
10069079,Anterior capsular fibrosis of the eye,10054045,,,,,,,Y,
10069080,Spinal laminotomy,10041576,,,,,,,Y,
10069081,Bronchocoele,10006445,,,,,,,Y,
10069082,Histiocytic necrotizing lymphadenitis,10069070,,,,,,,Y,
10069083,Barium impaction,10069083,,,,,,,Y,
10069084,Barolith,10069083,,,,,,,Y,
10069085,Atrophic glossitis,10069085,,,,,,,Y,
10069086,Vesicovaginal fistula,10046696,,,,,,,Y,
10069087,Premenarche,10069087,,,,,,,Y,
10069088,Myopic disc,10069088,,,,,,,Y,
10069089,Keratectomy,10069089,,,,,,,Y,
10069090,Intraocular lens complication,10069090,,,,,,,Y,
10069091,Pseudoendophthalmitis,10069091,,,,,,,Y,
10069092,Conjunctival naevus,10051045,,,,,,,Y,
10069093,Non-infectious endophthalmitis,10069091,,,,,,,Y,
10069094,Thyroid peroxidase antibody positive,10060310,,,,,,,Y,
10069095,Intraocular lens decentration,10052125,,,,,,,Y,
10069096,Conjunctival nevus,10051045,,,,,,,Y,
10069097,Omenn syndrome,10069097,,,,,,,Y,
10069098,Cutaneovisceral angiomatosis with thrombocytopenia,10069098,,,,,,,Y,
10069099,Holmes tremor,10069099,,,,,,,Y,
10069100,Epimenorrhagia,10064050,,,,,,,Y,
10069101,Epididymal neoplasm,10069101,,,,,,,Y,
10069102,Tenonectomy,10069102,,,,,,,Y,
10069103,Haemoglobin C,10069103,,,,,,,Y,
10069104,Penile prosthesis removal,10069104,,,,,,,Y,
10069105,Urostomy closure,10069105,,,,,,,Y,
10069106,Penile vascular reconstructive surgery,10069106,,,,,,,Y,
10069107,Stauffer's syndrome,10069107,,,,,,,Y,
10069108,Tonsillotomy,10044006,,,,,,,Y,
10069109,Hymenotomy,10020545,,,,,,,Y,
10069110,Hemoglobin C,10069103,,,,,,,Y,
10069111,Inferior vena cava dilatation,10069111,,,,,,,Y,
10069112,Hepatic vein dilatation,10069112,,,,,,,Y,
10069113,Pericardial adhesions,10034486,,,,,,,Y,
10069114,Paradoxical septal motion,10059162,,,,,,,Y,
10069115,Laryngeal cleft,10069115,,,,,,,Y,
10069116,Tetrahydrobiopterin deficiency,10069116,,,,,,,Y,
10069117,Mammary ductectomy,10069117,,,,,,,Y,
10069118,Gross motor delay,10069118,,,,,,,Y,
10069119,Tracheal dilatation,10069119,,,,,,,Y,
10069120,Tracheobronchial stent insertion,10069120,,,,,,,Y,
10069121,Cardiac septal defect residual shunt,10069121,,,,,,,Y,
10069122,Lingual thyroid,10069503,,,,,,,Y,
10069123,Stapedotomy,10069123,,,,,,,Y,
10069124,Injection site dysaesthesia,10069124,,,,,,,Y,
10069125,Retinal angiomatous proliferation,10025409,,,,,,,Y,
10069126,Sebopsoriasis,10039793,,,,,,,Y,
10069127,Papillary breast carcinoma in situ,10006189,,,,,,,Y,
10069128,IgA kappa increased,10060084,,,,,,,Y,
10069129,Pars plana vitrectomy,10047644,,,,,,,Y,
10069130,Total mesorectal excision,10038616,,,,,,,Y,
10069131,Peripherally inserted central catheterisation,10053377,,,,,,,Y,
10069132,Uterine anteflexion,10046800,,,,,,,Y,
10069133,Peripherally inserted central catheterization,10053377,,,,,,,Y,
10069134,Injection site dysesthesia,10069124,,,,,,,Y,
10069135,Periprosthetic fracture,10069135,,,,,,,Y,
10069136,Strabismus correction,10069136,,,,,,,Y,
10069137,Fibroidectomy,10028634,,,,,,,Y,
10069138,Papulopustular rash,10037888,,,,,,,Y,
10069139,Pain localized,10033371,,,,,,,Y,
10069140,Myocardial depression,10069140,,,,,,,Y,
10069141,Septic encephalopathy,10069141,,,,,,,Y,
10069142,Sympatholysis,10069142,,,,,,,Y,
10069143,Ureteroileocutaneostomy,10046713,,,,,,,Y,
10069144,Acute respiratory insufficiency,10001053,,,,,,,Y,
10069145,Oxacillin-resistant staphylococcal aureus infection,10058080,,,,,,,Y,
10069146,ORSA infection,10058080,,,,,,,Y,
10069147,Hypergeusia,10069147,,,,,,,Y,
10069148,Multiple hereditary exostosis,10069148,,,,,,,Y,
10069149,Minor cognitive motor disorder,10069149,,,,,,,Y,
10069150,Discordant twin,10069150,,,,,,,Y,
10069151,Prenatal screening test abnormal,10069151,,,,,,,Y,
10069152,Granulomatous pneumonitis,10069152,,,,,,,Y,
10069153,Congenital myopia,10069153,,,,,,,Y,
10069154,Aldolase abnormal,10069154,,,,,,,Y,
10069155,Capsular haze,10036346,,,,,,,Y,
10069156,Ovarian remnant syndrome,10069156,,,,,,,Y,
10069157,Residual ovary syndrome,10069157,,,,,,,Y,
10069158,Hyperfocus,10008398,,,,,,,Y,
10069159,Catheter culture,10069159,,,,,,,Y,
10069160,Catheter culture positive,10069160,,,,,,,Y,
10069161,Catheter culture negative,10069161,,,,,,,Y,
10069162,Gasping syndrome,10069162,,,,,,,Y,
10069163,Eosinophilic peritonitis,10034674,,,,,,,Y,
10069164,Tongue pigmentation,10069164,,,,,,,Y,
10069165,Conjunctival filtering bleb leak,10069165,,,,,,,Y,
10069166,Blebitis,10069166,,,,,,,Y,
10069167,Kounis syndrome,10069167,,,,,,,Y,
10069168,Heart sounds,10069168,,,,,,,Y,
10069169,Eubacterium infection,10069169,,,,,,,Y,
10069170,Left ventricular ejection fraction,10050527,,,,,,,Y,
10069173,Product contamination,10069173,,,,,,,Y,
10069174,Product contamination chemical,10069174,,,,,,,Y,
10069175,Product contamination microbial,10069175,,,,,,,Y,
10069176,Product contamination physical,10069176,,,,,,,Y,
10069177,Product sterility lacking,10069177,,,,,,,Y,
10069178,Product impurities found,10069173,,,,,,,Y,
10069179,Product contamination bacterial,10069175,,,,,,,Y,
10069180,Product contamination endotoxin,10069175,,,,,,,Y,
10069181,Product contamination exotoxin,10069175,,,,,,,Y,
10069182,Product contamination endospores,10069175,,,,,,,Y,
10069183,Product contamination viral,10069175,,,,,,,Y,
10069184,Product contamination fungal,10069175,,,,,,,Y,
10069185,Product contamination soil,10069176,,,,,,,Y,
10069186,Product contamination insect,10069176,,,,,,,Y,
10069187,Product contamination metal,10069176,,,,,,,Y,
10069188,Product contamination plastic,10069176,,,,,,,Y,
10069189,Product contamination foreign material,10069176,,,,,,,Y,
10069190,Product contamination particulate matter,10069176,,,,,,,Y,
10069191,Product contamination hair,10069176,,,,,,,Y,
10069192,Product contamination glass,10069176,,,,,,,Y,
10069193,Product sterile packaging disrupted,10069177,,,,,,,Y,
10069194,Product sterile packaging missing,10069177,,,,,,,Y,
10069195,Abnormal withdrawal bleeding,10069195,,,,,,,Y,
10069196,Cytostatic chemotherapy,10061758,,,,,,,Y,
10069197,Yellow fever vaccine-associated viscerotropic disease,10069197,,,,,,,Y,
10069198,Yellow fever vaccine-associated neurotropic disease,10069198,,,,,,,Y,
10069199,Dent's disease,10069199,,,,,,,Y,
10069200,Eyelid injury,10069200,,,,,,,Y,
10069201,Smoke sensitivity,10069201,,,,,,,Y,
10069202,Nasal irrigation,10069202,,,,,,,Y,
10069203,Waardenburg syndrome,10069203,,,,,,,Y,
10069204,Electrocauterisation,10069204,,,,,,,Y,
10069205,Neurostimulator implantation,10069205,,,,,,,Y,
10069206,Neurostimulator removal,10069206,,,,,,,Y,
10069207,Tennis leg,10050031,,,,,,,Y,
10069208,Spastic paraparesis,10033985,,,,,,,Y,
10069209,Bladder neck contracture,10005053,,,,,,,Y,
10069210,Prostatic greenlight laser vaporisation,10044445,,,,,,,Y,
10069211,Diastolic heart failure,10007559,,,,,,,Y,
10069212,Electrocauterization,10069204,,,,,,,Y,
10069213,Prostatic greenlight laser vaporization,10044445,,,,,,,Y,
10069214,Large granular lymphocyte count increased,10068496,,,,,,,Y,
10069215,Peripheral lipodystrophy,10049287,,,,,,,Y,
10069216,Device adhesion issue,10069216,,,,,,,Y,
10069217,Needle issue,10069217,,,,,,,Y,
10069218,Syringe issue,10069218,,,,,,,Y,
10069220,Product friable,10069220,,,,,,,Y,
10069221,Product colour issue,10069221,,,,,,,Y,
10069222,Product coating issue,10069222,,,,,,,Y,
10069223,Product shape issue,10069223,,,,,,,Y,
10069224,Liquid product physical issue,10069224,,,,,,,Y,
10069225,Product reconstitution issue,10069225,,,,,,,Y,
10069226,Product odour abnormal,10069226,,,,,,,Y,
10069227,Product taste abnormal,10069227,,,,,,,Y,
10069228,Product formulation issue,10069228,,,,,,,Y,
10069229,Product solubility abnormal,10069229,,,,,,,Y,
10069230,Capsule issue,10069230,,,,,,,Y,
10069231,Product gel formation,10069231,,,,,,,Y,
10069232,Product dosage form issue,10069232,,,,,,,Y,
10069233,Product color variation,10069221,,,,,,,Y,
10069234,Product discoloration,10069221,,,,,,,Y,
10069235,Product coating cracked,10069222,,,,,,,Y,
10069236,Product coating incomplete,10069222,,,,,,,Y,
10069237,Capsule extra shell,10069230,,,,,,,Y,
10069238,Capsule open,10069230,,,,,,,Y,
10069239,Capsule fill abnormal,10069230,,,,,,,Y,
10069240,Capsule separation,10069230,,,,,,,Y,
10069241,Product viscosity variable,10069224,,,,,,,Y,
10069242,Product appearance cloudy,10069224,,,,,,,Y,
10069243,Product dosage form imprint incorrect,10069232,,,,,,,Y,
10069244,Product solubility decreased,10069229,,,,,,,Y,
10069245,Product solubility increased,10069229,,,,,,,Y,
10069246,Product dissolution decreased,10069229,,,,,,,Y,
10069247,Product dissolution increased,10069229,,,,,,,Y,
10069248,Liquid product flow abnormal,10069224,,,,,,,Y,
10069249,Product size issue,10069249,,,,,,,Y,
10069250,Product deposit,10069250,,,,,,,Y,
10069251,Tablet issue,10069251,,,,,,,Y,
10069252,Product odor abnormal,10069226,,,,,,,Y,
10069253,Product color issue,10069221,,,,,,,Y,
10069254,Product colour variation,10069221,,,,,,,Y,
10069255,Product discolouration,10069221,,,,,,,Y,
10069256,Product dissolution abnormal,10069229,,,,,,,Y,
10069257,Tablet clumping,10069251,,,,,,,Y,
10069258,Scored tablet splitting issue,10069251,,,,,,,Y,
10069259,Product precipitate present,10069250,,,,,,,Y,
10069260,Product crystals present,10069250,,,,,,,Y,
10069261,Product sedimentation present,10069250,,,,,,,Y,
10069262,Tablet damaged,10069251,,,,,,,Y,
10069263,Tablet chipped,10069251,,,,,,,Y,
10069264,Tablet cracked,10069251,,,,,,,Y,
10069266,Product lot number issue,10069266,,,,,,,Y,
10069267,Product identification number issue,10069267,,,,,,,Y,
10069268,Product label on wrong product,10069268,,,,,,,Y,
10069269,Product barcode issue,10069269,,,,,,,Y,
10069270,Product label counterfeit,10069270,,,,,,,Y,
10069271,Product expiration date issue,10069271,,,,,,,Y,
10069272,Physical product label issue,10069272,,,,,,,Y,
10069273,Product label confusion,10069273,,,,,,,Y,
10069274,Product lot number missing,10069266,,,,,,,Y,
10069275,Product lot number illegible,10069266,,,,,,,Y,
10069276,Product lot number incorrect,10069266,,,,,,,Y,
10069277,Product identification number missing,10069267,,,,,,,Y,
10069278,Product identification number illegible,10069267,,,,,,,Y,
10069279,Product identification number incorrect,10069267,,,,,,,Y,
10069280,Product barcode missing,10069269,,,,,,,Y,
10069281,Product barcode on wrong product,10069269,,,,,,,Y,
10069282,Product barcode readability issue,10069269,,,,,,,Y,
10069283,Product expiration date missing,10069271,,,,,,,Y,
10069284,Product expiration date illegible,10069271,,,,,,,Y,
10069285,Product expiration date incorrect,10069271,,,,,,,Y,
10069286,Product label missing text,10069272,,,,,,,Y,
10069287,Product label damaged,10069272,,,,,,,Y,
10069288,Product label loose,10069272,,,,,,,Y,
10069289,Product label issue,10069289,,,,,,,Y,
10069290,Product charge number issue,10069266,,,,,,,Y,
10069292,Product outer packaging issue,10069292,,,,,,,Y,
10069293,Product container issue,10069293,,,,,,,Y,
10069294,Product dropper issue,10069294,,,,,,,Y,
10069295,Product closure issue,10069295,,,,,,,Y,
10069296,Product closure removal difficult,10069296,,,,,,,Y,
10069297,Product commingling,10069297,,,,,,,Y,
10069298,Product container seal issue,10069298,,,,,,,Y,
10069299,Product packaging quantity issue,10069299,,,,,,,Y,
10069300,Product blister packaging issue,10069300,,,,,,,Y,
10069301,Product packaging counterfeit,10069301,,,,,,,Y,
10069302,Product container damaged,10069293,,,,,,,Y,
10069303,Product container leak,10069293,,,,,,,Y,
10069304,Product container size incorrect,10069293,,,,,,,Y,
10069305,Product container type incorrect,10069293,,,,,,,Y,
10069306,Package volume overfill,10069299,,,,,,,Y,
